Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_90pct,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 1,12/02/2023 12:00:00 AM,11.983,7.9389,9.4591,75,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,12/09/2023 12:00:00 AM,15.6385,11.2076,13.3538,44,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,12/16/2023 12:00:00 AM,,,,26,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,12/23/2023 12:00:00 AM,,,,20,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,13,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,01/06/2024 12:00:00 AM,5.9052,6.8953,8.2157,56,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,01/13/2024 12:00:00 AM,10.459,8.9089,10.6149,55,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/20/2024 12:00:00 AM,6.3161,6.5319,7.7827,39,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/27/2024 12:00:00 AM,11.2305,7.4585,8.8867,73,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,12.6056,9.407,11.2083,46,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,11/11/2023 12:00:00 AM,14.9377,8.378,9.9823,67,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,11/18/2023 12:00:00 AM,19.4222,11.8197,14.083,56,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,7.9756,7.3705,8.7819,49,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,09/30/2023 12:00:00 AM,26.8124,10.7978,12.8655,131,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,29.7514,15.5932,18.5791,54,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,10/14/2023 12:00:00 AM,32.6788,14.9242,17.782,80,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,27.5768,14.4212,17.1827,57,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,,,,24,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 1,12/02/2023 12:00:00 AM,29.3776,11.7668,14.02,75,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 2,12/09/2023 12:00:00 AM,35.3449,15.9869,19.0482,44,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 3,12/16/2023 12:00:00 AM,,,,26,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 4,12/23/2023 12:00:00 AM,,,,20,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,13,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 1,01/06/2024 12:00:00 AM,51.2103,14.1792,16.8944,56,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 2,01/13/2024 12:00:00 AM,36.9893,15.77,18.7898,55,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 3,01/20/2024 12:00:00 AM,52.8451,18.6502,22.2215,39,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 4,01/27/2024 12:00:00 AM,48.8857,14.6833,17.495,73,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,19.5086,11.7011,13.9417,46,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 2,11/11/2023 12:00:00 AM,34.319,13.4791,16.0603,67,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 3,11/18/2023 12:00:00 AM,28.931,12.3888,14.7611,56,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,48.3281,19.9327,23.7496,49,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 1,09/30/2023 12:00:00 AM,38.8179,11.1517,13.2871,131,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,30.3712,14.3153,17.0565,54,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 3,10/14/2023 12:00:00 AM,40.5421,14.8469,17.6899,80,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,34.0539,15.5755,18.558,57,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,,,,24,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,December Week 1,12/02/2023 12:00:00 AM,10.4175,2.2269,2.6533,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,December Week 2,12/09/2023 12:00:00 AM,10.4175,2.2269,2.6533,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,December Week 3,12/16/2023 12:00:00 AM,,,,1423,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,December Week 4,12/23/2023 12:00:00 AM,,,,1423,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1423,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 1,01/06/2024 12:00:00 AM,13.6491,2.8032,3.34,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 2,01/13/2024 12:00:00 AM,13.6491,2.8032,3.34,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 3,01/20/2024 12:00:00 AM,13.6794,2.8028,3.3395,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 4,01/27/2024 12:00:00 AM,13.6794,2.8028,3.3395,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,7.1591,1.7438,2.0778,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 2,11/11/2023 12:00:00 AM,7.1591,1.7438,2.0778,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 3,11/18/2023 12:00:00 AM,7.2388,1.7357,2.068,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,7.4266,1.7647,2.1026,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 1,09/30/2023 12:00:00 AM,0.1539,0.2557,0.3047,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,1.8616,0.7616,0.9074,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 3,10/14/2023 12:00:00 AM,1.8616,0.7616,0.9074,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,2.2545,0.9209,1.0973,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,,,,1423,1
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,December Week 1,12/02/2023 12:00:00 AM,10.4175,2.2269,2.6533,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,12/09/2023 12:00:00 AM,10.4175,2.2269,2.6533,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,December Week 3,12/16/2023 12:00:00 AM,10.4175,2.2269,2.6533,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,December Week 4,12/23/2023 12:00:00 AM,10.4204,2.2269,2.6533,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,10.4204,2.2269,2.6533,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,January Week 1,01/06/2024 12:00:00 AM,13.6491,2.8032,3.34,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,January Week 2,01/13/2024 12:00:00 AM,13.6491,2.8032,3.34,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,January Week 3,01/20/2024 12:00:00 AM,13.6794,2.8028,3.3395,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,01/27/2024 12:00:00 AM,13.6794,2.8028,3.3395,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,7.1591,1.7438,2.0778,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,November Week 2,11/11/2023 12:00:00 AM,7.1591,1.7438,2.0778,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,November Week 3,11/18/2023 12:00:00 AM,7.2388,1.7357,2.068,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,7.4266,1.7647,2.1026,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,October Week 1,09/30/2023 12:00:00 AM,0.1539,0.2557,0.3047,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,October Week 2,10/07/2023 12:00:00 AM,1.8616,0.7616,0.9074,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,October Week 3,10/14/2023 12:00:00 AM,1.8616,0.7616,0.9074,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,2.2545,0.9209,1.0973,1423,0
COVID,Substate,New York-New York City,Overall,6 months-17 years,Up-to-date,Yes,October Week 5,10/28/2023 12:00:00 AM,2.2545,0.9209,1.0973,1423,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 1,12/02/2023 12:00:00 AM,41.2845,15.4912,18.4576,48,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 2,12/09/2023 12:00:00 AM,45.7334,14.2011,16.9204,48,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 3,12/16/2023 12:00:00 AM,,,,20,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 4,12/23/2023 12:00:00 AM,,,,11,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,7,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 1,01/06/2024 12:00:00 AM,38.2288,13.7587,16.3933,53,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 2,01/13/2024 12:00:00 AM,38.2713,13.6301,16.2401,57,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 3,01/20/2024 12:00:00 AM,45.5088,9.5655,11.3972,103,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,January Week 4,01/27/2024 12:00:00 AM,42.5913,9.613,11.4538,103,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 1,11/04/2023 12:00:00 AM,29.6443,13.8596,16.5136,45,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 2,11/11/2023 12:00:00 AM,43.5213,13.0502,15.5492,67,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 3,11/18/2023 12:00:00 AM,29.7134,10.4849,12.4927,79,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,November Week 4,11/25/2023 12:00:00 AM,58.2571,16.3643,19.4978,65,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 1,09/30/2023 12:00:00 AM,36.1,12.9823,15.4683,72,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 2,10/07/2023 12:00:00 AM,36.7245,12.2974,14.6523,68,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 3,10/14/2023 12:00:00 AM,25.8108,15.4312,18.3861,40,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,45.5685,17.7552,21.1551,42,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 5,10/28/2023 12:00:00 AM,34.3611,16.3123,19.436,30,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 1,12/02/2023 12:00:00 AM,19.0153,15.7455,18.7605,48,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 2,12/09/2023 12:00:00 AM,18.9493,12.7354,15.1741,48,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 3,12/16/2023 12:00:00 AM,,,,20,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 4,12/23/2023 12:00:00 AM,,,,11,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,December Week 5,12/30/2023 12:00:00 AM,,,,7,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 1,01/06/2024 12:00:00 AM,17.551,10.8085,12.8782,53,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 2,01/13/2024 12:00:00 AM,9.4615,9.2388,11.008,57,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 3,01/20/2024 12:00:00 AM,7.096,3.9392,4.6935,103,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,January Week 4,01/27/2024 12:00:00 AM,6.7871,4.9141,5.8551,103,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 1,11/04/2023 12:00:00 AM,19.1876,11.9224,14.2054,45,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 2,11/11/2023 12:00:00 AM,19.3975,10.1736,12.1217,67,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 3,11/18/2023 12:00:00 AM,15.6335,8.6368,10.2907,79,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,November Week 4,11/25/2023 12:00:00 AM,11.8828,11.493,13.6938,65,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 1,09/30/2023 12:00:00 AM,23.9,10.1497,12.0932,72,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 2,10/07/2023 12:00:00 AM,24.7073,11.3486,13.5217,68,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 3,10/14/2023 12:00:00 AM,13.0086,8.7567,10.4335,40,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,29.1954,15.912,18.959,42,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Definitely will get a vaccine,October Week 5,10/28/2023 12:00:00 AM,25.8183,15.2849,18.2118,30,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 1,12/02/2023 12:00:00 AM,28.9805,12.9503,15.4302,48,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 2,12/09/2023 12:00:00 AM,24.5976,12.5061,14.9009,48,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 3,12/16/2023 12:00:00 AM,,,,20,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 4,12/23/2023 12:00:00 AM,,,,11,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,December Week 5,12/30/2023 12:00:00 AM,,,,7,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 1,01/06/2024 12:00:00 AM,31.8742,13.7338,16.3637,53,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 2,01/13/2024 12:00:00 AM,39.1218,14.2701,17.0027,57,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 3,01/20/2024 12:00:00 AM,34.2499,9.3507,11.1413,103,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,January Week 4,01/27/2024 12:00:00 AM,37.4764,9.5887,11.4248,103,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 1,11/04/2023 12:00:00 AM,42.5376,15.4361,18.392,45,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 2,11/11/2023 12:00:00 AM,28.3578,12.7522,15.1941,67,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 3,11/18/2023 12:00:00 AM,45.9296,12.1861,14.5196,79,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,November Week 4,11/25/2023 12:00:00 AM,21.1366,10.6887,12.7354,65,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 1,09/30/2023 12:00:00 AM,40,13.2209,15.7525,72,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 2,10/07/2023 12:00:00 AM,33.5519,12.4492,14.8331,68,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 3,10/14/2023 12:00:00 AM,56.1643,19.2236,22.9047,40,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,20.2198,13.2543,15.7924,42,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 5,10/28/2023 12:00:00 AM,32.9373,15.7767,18.7978,30,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,December Week 1,12/02/2023 12:00:00 AM,10.7197,1.895,2.2579,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,December Week 2,12/09/2023 12:00:00 AM,10.7197,1.895,2.2579,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,December Week 3,12/16/2023 12:00:00 AM,,,,1523,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,December Week 4,12/23/2023 12:00:00 AM,,,,1523,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,December Week 5,12/30/2023 12:00:00 AM,,,,1523,1
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 1,01/06/2024 12:00:00 AM,12.346,2.093,2.4937,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 2,01/13/2024 12:00:00 AM,13.1453,2.4676,2.9402,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 3,01/20/2024 12:00:00 AM,13.1453,2.4676,2.9402,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,January Week 4,01/27/2024 12:00:00 AM,13.1453,2.4676,2.9402,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 1,11/04/2023 12:00:00 AM,8.6304,1.6947,2.0192,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 2,11/11/2023 12:00:00 AM,8.7235,1.6997,2.0252,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 3,11/18/2023 12:00:00 AM,8.7235,1.6997,2.0252,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,November Week 4,11/25/2023 12:00:00 AM,8.7235,1.6997,2.0252,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 1,09/30/2023 12:00:00 AM,0,0,0,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 2,10/07/2023 12:00:00 AM,5.0163,3.184,3.7937,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 3,10/14/2023 12:00:00 AM,5.0163,3.184,3.7937,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,5.0163,3.184,3.7937,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,4-level vaccination and intent,Received a vaccination,October Week 5,10/28/2023 12:00:00 AM,6.8834,4.4414,5.2919,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,December Week 1,12/02/2023 12:00:00 AM,10.7197,1.895,2.2579,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,December Week 2,12/09/2023 12:00:00 AM,10.7197,1.895,2.2579,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,December Week 3,12/16/2023 12:00:00 AM,10.7197,1.895,2.2579,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,December Week 4,12/23/2023 12:00:00 AM,10.7197,1.895,2.2579,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,December Week 5,12/30/2023 12:00:00 AM,10.7197,1.895,2.2579,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,January Week 1,01/06/2024 12:00:00 AM,12.346,2.093,2.4937,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,January Week 2,01/13/2024 12:00:00 AM,13.1453,2.4676,2.9402,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,January Week 3,01/20/2024 12:00:00 AM,13.1453,2.4676,2.9402,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,January Week 4,01/27/2024 12:00:00 AM,13.1453,2.4676,2.9402,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,November Week 1,11/04/2023 12:00:00 AM,8.6304,1.6947,2.0192,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,November Week 2,11/11/2023 12:00:00 AM,8.7235,1.6997,2.0252,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,November Week 3,11/18/2023 12:00:00 AM,8.7235,1.6997,2.0252,1523,0
COVID,Substate,New York-Rest of State,Overall,6 months-17 years,Up-to-date,Yes,November Week 4,11/25/2023 12:00:00 AM,8.7235,1.6997,2.0252,1523,0
