Vaccine,Geographic Level,Geographic Name,Demographic Level,Demographic Name,indicator_label,indicator_category_label,Month_Week,Week_ending,Estimate,CI_Half_width_90pct,CI_Half_width_95pct,Unweighted Sample Size,suppression_flag
COVID,National,National,Race/Ethnicity,"Other, Non-Hispanic",Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,4.5598,0.8565,1.0205,31558,0
COVID,National,National,Race/Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,4.5598,0.8565,1.0205,31558,0
COVID,National,National,Race/Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.6337,3.3702,4.0155,1581,0
COVID,National,National,Race/Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,35.3109,4.5871,5.4654,1581,0
COVID,National,National,Race/Ethnicity,"Other, Non-Hispanic",4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,40.4956,4.36,5.1949,1581,0
COVID,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,3.4071,1.5471,1.8434,1419,0
COVID,National,National,Race/Ethnicity,"Pacific Islander/Native Hawaiian, Non-Hispanic",4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,3.4071,1.5471,1.8434,1419,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,28.3894,3.5249,4.1999,578,0
COVID,State,Arizona,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,39.0628,3.833,4.567,578,0
COVID,State,Arkansas,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,4.0773,1.2143,1.4468,4866,0
COVID,State,Arkansas,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,4.0773,1.2143,1.4468,4866,0
COVID,State,Arkansas,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.0212,5.6166,6.6921,234,0
COVID,State,Arkansas,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,26.0645,6.226,7.4182,234,0
COVID,State,Arkansas,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,46.8369,6.9092,8.2323,234,0
COVID,State,California,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,8.2369,1.5084,1.7972,8016,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,8.2369,1.5084,1.7972,8016,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,24.6841,5.0621,6.0315,412,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,41.1547,5.9608,7.1022,412,0
COVID,State,California,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,25.9243,5.2057,6.2025,412,0
COVID,State,Colorado,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,8.4512,1.2684,1.5113,6975,0
COVID,State,Colorado,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,8.4512,1.2684,1.5113,6975,0
COVID,State,Colorado,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,22.467,3.8273,4.5602,453,0
COVID,State,Colorado,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,30.8558,4.2445,5.0572,453,0
COVID,State,Colorado,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,38.226,4.4506,5.3029,453,0
COVID,State,Connecticut,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,8.7009,3.1994,3.812,2541,0
COVID,State,Connecticut,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,8.7009,3.1994,3.812,2541,0
COVID,State,Connecticut,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.7499,9.6527,11.5011,143,0
COVID,State,Connecticut,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,35.4567,11.4566,13.6504,143,0
COVID,State,Connecticut,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,32.0924,10.5369,12.5546,143,0
COVID,State,Delaware,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,7.5817,1.4168,1.6882,6146,0
COVID,State,Delaware,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,7.5817,1.4168,1.6882,6146,0
COVID,State,Delaware,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,31.463,6.7257,8.0136,174,0
COVID,State,Delaware,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,32.1986,6.8938,8.2138,174,0
COVID,State,Delaware,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,28.7567,6.8892,8.2084,174,0
COVID,State,District of Columbia,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,15.5716,2.0281,2.4164,8438,0
COVID,State,District of Columbia,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,15.5716,2.0281,2.4164,8438,0
COVID,State,District of Columbia,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,38.962,7.5064,8.9438,197,0
COVID,State,District of Columbia,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,32.78,7.4935,8.9285,197,0
COVID,State,District of Columbia,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,12.6865,5.0085,5.9676,197,0
COVID,State,Florida,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,4.9437,1.7696,2.1085,4842,0
COVID,State,Florida,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,4.9437,1.7696,2.1085,4842,0
COVID,State,Florida,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,35.2978,10.1132,12.0498,161,0
COVID,State,Florida,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,13.3409,7.1275,8.4924,161,0
COVID,State,Florida,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,46.4176,10.5901,12.618,161,0
COVID,State,Georgia,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,1.7694,0.6642,0.7914,3078,0
COVID,State,Georgia,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,1.7694,0.6642,0.7914,3078,0
COVID,State,Georgia,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,17.1068,8.7815,10.463,124,0
COVID,State,Georgia,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,24.6501,7.9966,9.5278,124,0
COVID,State,Georgia,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,56.4737,11.219,13.3673,124,0
COVID,State,Hawaii,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,8.1458,1.2483,1.4873,6898,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,8.1458,1.2483,1.4873,6898,0
COVID,State,Hawaii,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.7402,4.357,5.1913,407,0
COVID,State,Maryland,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,17.7182,6.3451,7.5601,164,0
COVID,State,Massachusetts,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,12.9535,1.8491,2.2032,8095,0
COVID,State,Massachusetts,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,12.9535,1.8491,2.2032,8095,0
COVID,State,Massachusetts,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,21.7124,5.1881,6.1816,224,0
COVID,State,Massachusetts,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,28.9257,6.1358,7.3108,224,0
COVID,State,Massachusetts,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,36.4085,6.5241,7.7734,224,0
COVID,State,Michigan,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,6.1779,2.641,3.1467,3131,0
COVID,State,Michigan,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,6.1779,2.641,3.1467,3131,0
COVID,State,Michigan,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,22.7552,6.9725,8.3077,192,0
COVID,State,Michigan,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,29.285,8.167,9.7309,192,0
COVID,State,Michigan,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,41.782,8.9773,10.6964,192,0
COVID,State,Minnesota,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,13.3756,2.1498,2.5614,6468,0
COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,13.3756,2.1498,2.5614,6468,0
COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.2781,4.6877,5.5854,252,0
COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,31.6375,5.6155,6.6908,252,0
COVID,State,Minnesota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,31.7088,5.761,6.8642,252,0
COVID,State,Mississippi,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,3.2982,0.8795,1.0479,4676,0
COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,3.2982,0.8795,1.0479,4676,0
COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,16.6901,4.7819,5.6976,219,0
COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,24.1924,5.4072,6.4426,219,0
COVID,State,Mississippi,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,55.8193,6.6423,7.9142,219,0
COVID,State,Missouri,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,6.7884,1.7475,2.0821,3322,0
COVID,State,Missouri,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,6.7884,1.7475,2.0821,3322,0
COVID,State,Missouri,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,31.1199,6.4468,7.6813,250,0
COVID,State,Missouri,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,21.254,5.5993,6.6715,250,0
COVID,State,Missouri,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,40.8378,6.9233,8.249,250,0
COVID,State,Montana,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,10.9089,1.5195,1.8105,7314,0
COVID,State,Montana,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,10.9089,1.5195,1.8105,7314,0
COVID,State,Montana,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.2905,3.0712,3.6592,524,0
COVID,State,Montana,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,20.8618,3.4815,4.1481,524,0
COVID,State,Montana,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,48.9389,4.1455,4.9393,524,0
COVID,State,Nebraska,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,6.5478,1.6069,1.9146,3959,0
COVID,State,Nebraska,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,6.5478,1.6069,1.9146,3959,0
COVID,State,Nebraska,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,18.5022,4.1849,4.9863,251,0
COVID,State,Nebraska,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,27.5916,5.6438,6.7246,251,0
COVID,State,Nebraska,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,47.3583,6.1285,7.302,251,0
COVID,State,Nevada,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,7.2351,1.1837,1.4103,6816,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,7.2351,1.1837,1.4103,6816,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,20.9591,4.0412,4.815,426,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,24.0825,4.0925,4.8761,426,0
COVID,State,Nevada,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,47.7233,4.9741,5.9265,426,0
COVID,State,New Hampshire,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,8.9564,1.569,1.8695,8195,0
COVID,State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,8.9564,1.569,1.8695,8195,0
COVID,State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,34.1707,6.6682,7.9451,218,0
COVID,State,New Hampshire,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,28.3928,6.2305,7.4236,218,0
COVID,State,Pennsylvania,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,43.9024,5.6067,6.6803,610,0
COVID,State,Puerto Rico,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,1.6765,0.3837,0.4572,8527,0
COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,1.6765,0.3837,0.4572,8527,0
COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,15.1146,3.4433,4.1026,375,0
COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,41.2919,5.1771,6.1685,375,0
COVID,State,Puerto Rico,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,41.917,5.2349,6.2373,375,0
COVID,State,Rhode Island,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,9.647,3.5173,4.1908,2710,0
COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,9.647,3.5173,4.1908,2710,0
COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,33.9519,13.4027,15.9692,107,0
COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,32.0603,12.9469,15.426,107,0
COVID,State,Rhode Island,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,24.3408,10.7467,12.8045,107,0
COVID,State,South Carolina,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,5.3381,1.2378,1.4749,7384,0
COVID,State,South Carolina,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,5.3381,1.2378,1.4749,7384,0
COVID,State,South Carolina,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.14,5.6316,6.71,211,0
COVID,State,South Carolina,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,31.2564,6.9527,8.2841,211,0
COVID,State,South Carolina,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,40.2655,6.9009,8.2224,211,0
COVID,State,South Dakota,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,7.8347,1.1649,1.388,6464,0
COVID,State,South Dakota,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,7.8347,1.1649,1.388,6464,0
COVID,State,South Dakota,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,19.4786,3.5311,4.2073,393,0
COVID,State,South Dakota,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,27.2625,4.2321,5.0425,393,0
COVID,State,South Dakota,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,45.4241,4.7189,5.6225,393,0
COVID,State,Tennessee,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,2.2922,0.8735,1.0408,3011,0
COVID,State,Tennessee,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,2.2922,0.8735,1.0408,3011,0
COVID,State,Tennessee,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,22.5283,9.0514,10.7846,152,0
COVID,State,Tennessee,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,26.838,10.1166,12.0538,152,0
COVID,State,Tennessee,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,48.3415,10.8351,12.91,152,0
COVID,State,Texas,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,4.3722,0.7983,0.9511,21420,0
COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,4.3722,0.7983,0.9511,21420,0
COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,21.8938,4.7456,5.6543,1167,0
COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,37.0129,5.8692,6.9931,1167,0
COVID,State,Texas,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,36.7212,5.8809,7.0071,1167,0
COVID,State,Utah,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,3.8249,1.5275,1.8199,2601,0
COVID,State,Utah,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,3.8249,1.5275,1.8199,2601,0
COVID,State,Utah,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,26.3362,9.4938,11.3118,99,0
COVID,State,Utah,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,30.1865,9.9928,11.9063,99,0
COVID,State,Utah,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,39.6525,10.818,12.8895,99,0
COVID,State,Vermont,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,4.9654,1.979,2.358,2330,0
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,4.9654,1.979,2.358,2330,0
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,69.7866,20.3461,24.2421,49,0
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,23.1445,18.4783,22.0167,49,0
COVID,State,Vermont,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,2.1036,1.2694,1.5125,49,0
COVID,State,Virgin Islands,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,1.026,0.4284,0.5104,1881,0
COVID,State,Virgin Islands,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,1.026,0.4284,0.5104,1881,0
COVID,State,Virgin Islands,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,7.2828,3.873,4.6147,170,0
COVID,State,Virgin Islands,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,42.7371,8.1641,9.7275,170,0
COVID,Region,Region 3,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,34.8273,3.2516,3.8742,1644,0
COVID,Region,Region 4,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,5.6098,0.9596,1.1434,43015,0
COVID,Region,Region 4,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,5.6098,0.9596,1.1434,43015,0
COVID,Region,Region 4,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,24.4589,3.9531,4.7101,2056,0
COVID,Region,Region 4,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,22.6861,3.1506,3.7539,2056,0
COVID,Region,Region 4,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,47.2452,4.43,5.2783,2056,0
COVID,Region,Region 5,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,7.645,0.8345,0.9943,37438,0
COVID,Region,Region 5,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,7.645,0.8345,0.9943,37438,0
COVID,Region,Region 5,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,23.4494,2.7978,3.3336,1674,0
COVID,Region,Region 5,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,28.7026,3.3424,3.9825,1674,0
COVID,Region,Region 5,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,40.2029,3.4714,4.1361,1674,0
COVID,Region,Region 6,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,4.8883,0.6049,0.7207,47464,0
COVID,Region,Region 6,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,4.8883,0.6049,0.7207,47464,0
COVID,Region,Region 6,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,21.7991,3.2925,3.923,2611,0
COVID,Region,Region 6,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,34.2971,4.0875,4.8702,2611,0
COVID,Region,Region 6,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,39.0155,4.0742,4.8544,2611,0
COVID,Region,Region 7,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,7.6559,1.0821,1.2893,16117,0
COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,7.6559,1.0821,1.2893,16117,0
COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,25.0027,3.2384,3.8585,1117,0
COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Probably will get a vaccine/unsure,October Week 4,10/21/2023 12:00:00 AM,26.6273,3.197,3.8092,1117,0
COVID,Region,Region 7,Overall,18+ years,4-level vaccination and intent,Definitely or probably will not get a vaccine,October Week 4,10/21/2023 12:00:00 AM,40.7141,3.6674,4.3696,1117,0
COVID,Region,Region 8,Overall,18+ years,Up-to-date,Yes,October Week 4,10/21/2023 12:00:00 AM,7.2135,0.7966,0.9492,33658,0
COVID,Region,Region 8,Overall,18+ years,4-level vaccination and intent,Received a vaccination,October Week 4,10/21/2023 12:00:00 AM,7.2135,0.7966,0.9492,33658,0
COVID,Region,Region 8,Overall,18+ years,4-level vaccination and intent,Definitely will get a vaccine,October Week 4,10/21/2023 12:00:00 AM,21.9805,2.9965,3.5703,1941,0
